RT @MushtaqGuroo: Scene of #weddings during #Covid19 #pandemics #lockdown.  Now #baraatis / invitees are #greeted with #disinfectant spray…,8,43,Muzafar06819177,"['weddings', 'Covid19', 'pandemics', 'lockdown', 'baraatis', 'greeted', 'disinfectant']"
"RT @LockdownNo: Matt Hancock wants an exemption card so people can be ""allowed"" to travel without a face covering.  So, if you forget your…",11,16,saffire2831,[]
"RT @lucarallo: «I bambini sono stati i più colpiti dal #lockdown, non hanno finito la scuola, non hanno rivisto gli amici, le maestre. Il p…",3203,1,SaraLaPochi,['lockdown']
RT @HTAutotweets: Here's why this state has moved the court saying it cannot consider road tax relief   https://t.co/JtkYCJ2gz2 #lockdown,47,1,D_Sabya,['lockdown']
"Frequent exercise, limits on social media use, and watching #alcohol intake have been cited as some of the tips for retaining positive mental health post-lockdown. @Carrick_Times   #alcoholawareness #drinking #alcoholnews #lockdown  https://t.co/mEOCSp6jlR",310,0,rehab_hc,"['alcohol', 'alcoholawareness', 'drinking', 'alcoholnews', 'lockdown']"
RT @ChristiGabbitas: @FearStephen @ChildrensLFests @BBCCountryfile He’s a legend and must have a good teacher. Thank you for helping  to en…,56,2,PoemsPicturesP,[]
"RT @Alex70Fa: Visto che i #Bengalesi qui in #Italia vivono in appartamenti in 25-30 persone e frequentano assiduamente #moschee, che dite a…",1909,64,DavelloStefano,"['Bengalesi', 'Italia', 'moschee']"
RT @ChristiGabbitas: @deputygrocott Morning #FFBWednesday An invitation to #teachers and pupils. Pen a poem in any style about your life in…,56,3,PoemsPicturesP,"['FFBWednesday', 'teachers']"
PANIC-BUYING RETURNS IN AUSTRALIA AS MELBOURNE BRACES FOR LENGTHY LOCKDOWN  Australia’s Prime Minister Scott Morrison has called for unity &amp; urged Victorians to remain strong amid the return of harsh virus restrictions  #PanicBuying #Australia #Melbourne #Lockdown #Restrictions https://t.co/loMApkgI52,9302,0,itv_sa,"['PanicBuying', 'Australia', 'Melbourne', 'Lockdown', 'Restrictions']"
RT @CllrBSilvester: R was below 1 at #Lockdown.....and has stayed that way ever since.,720,2,Godfrey28482926,['Lockdown']
"RT @IanCameron23: This afternoon @afriforum and @Saai_org will be presenting an analysis on #FarmMurders and #FarmAttacks in 2020, includin…",3378,94,Lion_For_Truth,"['FarmMurders', 'FarmAttacks']"
"Alan Self isolation, day 5, Zero Gravity . https://t.co/xPgbn2Qfi9 #Quarantine #QuarantineLife #boredinthehouse #SelfIsolation #SocialDistancing #lockdown #StayatHome #LockdownLife #AlaninLockdown. 9",337100,0,scarletmonahan,"['Quarantine', 'QuarantineLife', 'boredinthehouse', 'SelfIsolation', 'SocialDistancing', 'lockdown', 'StayatHome', 'LockdownLife', 'AlaninLockdown']"
RT @CllrBSilvester: Dam is beginning to burst. Wave after wave of people now calling out #COVID19 for the scam &amp; hoax it is. Folks are waki…,285,183,a5a2a335e2fa44e,['COVID19']
"RT @SHomburg: Derzeit wird in den Zeitungen die Geschichte umgeschrieben:  ""Schwerste Rezession und weltweit Hungertote durch Corona.""  Die…",36,273,AeraDesPeu,[]
"«I bambini sono stati i più colpiti dal #lockdown, non hanno finito la scuola, non hanno rivisto gli amici, le maestre. Il progetto #CambiaCI è fondamentale perché riparte da esattamente da loro» - Mariella Bottino, direttore operativo @MUBA_Milano    Live https://t.co/mBOUmpUe5z https://t.co/uFqTyDUC55",37682,1,lucarallo,"['lockdown', 'CambiaCI']"
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",220,7,felicity_fly,[]
RT @DDNewslive: PM @narendramodi to interact with representatives from #Varanasi-based NGOs tomorrow; efforts of these organizations toward…,3734,12,ishitajaisingh,['Varanasi']
RT @paolokolla: Dovevano togliere le concessioni ai Benetton... hanno tolto la mobilità ai liguri bloccati in #Autostrade paralizzate dalla…,240,216,batmar,['Autostrade']
RT @MoviesBuzz9: #HrithikRoshan-starrer #Krrish4 :Superhero set for time travel?  #RakeshRoshan develops #Krrish4 script during the #lockdo…,1296,34,nripesh_kashyap,"['HrithikRoshan', 'Krrish4', 'RakeshRoshan', 'Krrish4']"
Ha! Nothing like a good workout session! Thanks for sharing @TheoShantonas ! #lockdown #exercise https://t.co/I9HcB6MLzb,1748,0,JuliaEffertz,"['lockdown', 'exercise']"
"#Covid-19 falsche #Pandemie als Entschuldigungsgrund für die Abschaffung der Rechte der Beschäftigten und für den allgemeinen Lohnuntergang und Sozialabstieg. #Corona kann nur für 1% der Bevölkerung gefährlich sein, deswegen dürfen die anderen 99% nicht leiden unter #Lockdown",101,0,GilAndy3,"['Covid', 'Pandemie', 'Corona', 'Lockdown']"
#KuttyStory #lockdown #LOCKDOWNDIARIES #empathy https://t.co/hNYCeHpbyY,178,0,panchatantiram,"['KuttyStory', 'lockdown', 'LOCKDOWNDIARIES', 'empathy']"
RT @GhtyTrafficPol: Action taken against 405 vehicles today for violation of lockdown in the city. Request all Guwahatians to follow #lockd…,50,16,Choudhury_hirak,[]
Let us take care of you! WhatsApp us at +91-915-201-7765 or visit us on our website https://t.co/euBCcVwgVC  #Ripsey #ZabardastHealth #Corona #Covid #covid19 #coronavirus #Lockdown #Doctors #Medicine #Nurses #Health #Healthcare #doctor #Nutrition #HealthCareWorkers #Safety https://t.co/fCsQRxID12,29,0,Ripsey_,"['Ripsey', 'ZabardastHealth', 'Corona', 'Covid', 'covid19', 'coronavirus', 'Lockdown', 'Doctors', 'Medicine', 'Nurses', 'Health', 'Healthcare', 'doctor', 'Nutrition', 'HealthCareWorkers', 'Safety']"
"RT @IanCameron23: This afternoon @afriforum and @Saai_org will be presenting an analysis on #FarmMurders and #FarmAttacks in 2020, includin…",155,94,FEGEN,"['FarmMurders', 'FarmAttacks']"
"RT @franco_sala: Dovevano togliere le concessioni ai #Benetton , invece hanno tolto la mobilità ai liguri bloccati in #Autostrade paralizza…",74,2,LauraL07620640,"['Benetton', 'Autostrade']"
"RT @MahantMochan: #ganga @cleanganganmcg @gssjodhpur @ndtv With this approach,could Ganga Ji be ever cleaned? #lockdown could help Ganga pa…",5,18,Rakumis,"['ganga', 'lockdown']"
"Dear Doctors &amp; Nurses - thank you for taking care of us!  As our thank you, Avail a 20% off on RIPSEY when you subscribe for a healthy meal plan with two or more meals a day!   #Ripsey #ZabardastHealth #Corona #Covid #covid19 #coronavirus #Lockdown #Doctors #Medicine #Nurses https://t.co/oQ0gQcAeO1",29,0,Ripsey_,"['Ripsey', 'ZabardastHealth', 'Corona', 'Covid', 'covid19', 'coronavirus', 'Lockdown', 'Doctors', 'Medicine', 'Nurses']"
#coronavirus #lockdown #COVID19 Jharkhand CM Hemant Soren goes into home quarantine after minister tests positive for coronavirus Jharkhand Chief Minister Hemant Soren has quarantined himself at his Ranchi residence after a cabinet minister whom he had met recently tested po… https://t.co/nd486sr5aN,604,0,RohitKu56762491,"['coronavirus', 'lockdown', 'COVID19']"
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",481,7,GGPConsult,[]
#coronavirus #lockdown #COVID19 DU Open Book Exams 2020: Delhi University final year exams postponed till August DU Exams 2020: Delhi University on Wednesday made an announcement that final year exams till August amid coronavirus pandemic. The University Counsel told Delhi H… https://t.co/x5Yl0vTbxJ,604,0,RohitKu56762491,"['coronavirus', 'lockdown', 'COVID19']"
"#Interrogation revealed that the main accused, with the help of his aides, kidnapped the girl and took her to Rajasthan amid the COVID-19 #lockdown.  https://t.co/XkqSbDeUgP",85416,0,LogicalIndians,"['Interrogation', 'lockdown']"
RT @MyBigPlunge: .@Internshala launches ‘Re.Start’ – for professionals who lost their jobs during #COVID19. We need more of these. #Jobs #I…,4849,1,Internshala,"['COVID19', 'Jobs']"
"RT @LucyKnows1: @RepAndyBiggsAZ Congressman Biggs, It feels like the #Lockdown was just a forerunner for taking all freedom away from WETHE…",20360,73,DanyLaft,['Lockdown']
"RT @MartinEhn1: Wenn Chefs ihre Mitarbeiter weiter dafür fertig machen, dass sie nicht mehr die gleiche Leistung bringen wie vor dem #lockd…",1083,2,NowZeitspur,[]
"So this is true, right? #fakelife #life #lockdown #lielesson #selflove #loveyourself #happy #smile #Friends #friendzone #scared #ruined #chnage #enfp #gemini #WednesdayThoughts #WednesdayVibes https://t.co/I61UsBwJo8",6,0,kg_on_the_way,"['fakelife', 'life', 'lockdown', 'lielesson', 'selflove', 'loveyourself', 'happy', 'smile', 'Friends', 'friendzone', 'scared', 'ruined', 'chnage', 'enfp', 'gemini', 'WednesdayThoughts', 'WednesdayVibes']"
RT @Chiranjeev_2111: @dumfuzaldumb @BajpayeeManoj please release this @PrimeVideo and relief the stress of the people who fell bored in #lo…,0,1,PanchigarTiger,[]
"Today the Chancellor announces a statement setting out measures to try boost the #economy as we emerge from #lockdown. What will be said and what will it mean for you, your #business and your #customers? We explore what might be covered on our website here https://t.co/vX0fX4vPVW https://t.co/JWYtuLevCy",1269,0,Naylorwintersg,"['economy', 'lockdown', 'business', 'customers']"
"@MumbaiMirror Thanks to the plastic and other hazardous banned products couple of years back , also thank to #lockdown too .",294,0,TusharTari,['lockdown']
"RT @BookDuke: THE ANDERSON TAPES - Douglas Skelton talks to Lin Anderson about lockdown, crime writing, the Bloody Scotland book festival,…",4321,23,CannesVibe,[]
RT @hemanth2125: PM @narendramodi to interact with representatives from Varanasi-based NGOs tomorrow; efforts of these organizations toward…,192,1,hemanth2125,[]
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",179,7,TrainJTTime,[]
Looking for some #inspiration on how you can make a positive change?  Find out how @NCS Grad Katie helped her local community by volunteering through #Lockdown   Read the full article on the Staying Connected Hub https://t.co/9qZW8QcyC9 https://t.co/sJTfL12kBF,4565,0,gmyn,"['inspiration', 'Lockdown']"
ETAuto | Chinese factories to face headwinds in next phase of post-lockdown recovery #ChineseFactories #CovidImpactOnChineseEconomy #CovidImpactOnChineseIndustry #ChinaAutoIndustry #Lockdown https://t.co/Ob8hxPmToI,28015,0,ETAuto,"['ChineseFactories', 'CovidImpactOnChineseEconomy', 'CovidImpactOnChineseIndustry', 'ChinaAutoIndustry', 'Lockdown']"
RT @RT_com: ‘What #COVID19 has done is lift the masks that have been hiding exploitation and inequality in our system – and nothing has bee…,5221,26,LGM1959,['COVID19']
"RT @RT_com: Thousands of protesters gathered outside the #Serbian parliament in #Belgrade, opposing the announcement of a new #COVID19 #loc…",539,141,GrumpyCatsGhost,"['Serbian', 'Belgrade', 'COVID19']"
"RT @SHomburg: Derzeit wird in den Zeitungen die Geschichte umgeschrieben:  ""Schwerste Rezession und weltweit Hungertote durch Corona.""  Die…",1042,273,VonEvi,[]
Here's why this state has moved the court saying it cannot consider road tax relief   https://t.co/JtkYCJ2gz2 #lockdown,1733,1,HTAutotweets,['lockdown']
"RT @CllrBSilvester: 10,000 extra dementia deaths. 35,000 extra cancer deaths. Thousands of extra cardiac deaths because people did not go t…",1972,52,davealexbrexit,[]
"RT @franco_sala: Dovevano togliere le concessioni ai #Benetton , invece hanno tolto la mobilità ai liguri bloccati in #Autostrade paralizza…",144,2,m_dore,"['Benetton', 'Autostrade']"
"RT @SHomburg: Derzeit wird in den Zeitungen die Geschichte umgeschrieben:  ""Schwerste Rezession und weltweit Hungertote durch Corona.""  Die…",171,273,EmineTu63867122,[]
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",426,7,VolunteerWomen,[]
"RT @IanCameron23: This afternoon @afriforum and @Saai_org will be presenting an analysis on #FarmMurders and #FarmAttacks in 2020, includin…",162,94,JouVir,"['FarmMurders', 'FarmAttacks']"
RT @OlamideOyemaja: Empower yourself for your business. Make your own designs easier and faster with PowerPoint. Buy the eBook for just #15…,706,1,TheManDeon,[]
"RT @BusinessWandBC: As the #lockdown eases &amp; we safely reactivate our high streets, we’re urging you to support your wonderful local trader…",740,8,roryobroin,['lockdown']
RT @CllrBSilvester: Dam is beginning to burst. Wave after wave of people now calling out #COVID19 for the scam &amp; hoax it is. Folks are waki…,231,183,Rangerman1718,['COVID19']
RT @anna_luise: A cross-party group of MPs want your thoughts on life after #lockdown - fill in the survey for a direct say in policies to…,2428,2,martincampbell,['lockdown']
Last sundown before #lockdown (again) with @JacFletcher1 at @EatLuxSmith...see you in 6 weeks! https://t.co/gysNHIYtac,1244,0,mikeperso,['lockdown']
"RT @RT_com: Thousands of protesters gathered outside the #Serbian parliament in #Belgrade, opposing the announcement of a new #COVID19 #loc…",863,141,onesainovic,"['Serbian', 'Belgrade', 'COVID19']"
RT @sals_shoes: Since #lockdown we’ve been increasingly finding new feet across the U.K. - we’re fundraising to ensure we have an ample sup…,1356,1,StanleyFOSP,['lockdown']
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",351,7,SaveUsStory,[]
"RT @CinnamonNetwork: How do we engage with lonely and isolated people before, during and after #lockdown? Find out from Jeremy Sharpe and D…",708,1,LinkingLivesUK,['lockdown']
"Today Chancellor @RishiSunak is due to unveil a series of measures to stimulate the #economy as the country emerges from #lockdown. IPSE has written to the Chancellor, explaining what we believe he should do to support #freelancers in the coming months. https://t.co/ykKDXlqQS5",17928,1,teamIPSE,"['economy', 'lockdown', 'freelancers']"
"RT @atb00ker: The @openWISP community has been busy this #lockdown, look at the @pypi page completely filled with new releases; and the fre…",58,1,EdgeKing810,['lockdown']
RT @ChristiGabbitas: @deputygrocott Morning #FFBWednesday An invitation to #teachers and pupils. Pen a poem in any style about your life in…,351,3,SaveUsStory,"['FFBWednesday', 'teachers']"
"Dovevano togliere le concessioni ai #Benetton , invece hanno tolto la mobilità ai liguri bloccati in #Autostrade paralizzate dalla loro inettitudine. Le manutenzioni dovevano essere fatte durante il #LockDown, ma loro pensavano alle nomine, alle Task Force e al bonus monopattini.",41500,2,franco_sala,"['Benetton', 'Autostrade', 'LockDown']"
RT @RobertDunt: New @ArtTop10 #lockdown #artistinterview with @_susiehamilton who chats to @RobertDunt about various phases her painting ha…,157,6,prosaic97,"['lockdown', 'artistinterview']"
Alan interviews Prime Minister Boris Johnson. https://t.co/4TfxwzzXAz #anotherNOshowBoJo  #lockdown #lockdownextension  #animation #animated #Animatedvideos #QuarantineLifeCalm #endlockdown 150,337100,1,scarletmonahan,"['anotherNOshowBoJo', 'lockdown', 'lockdownextension', 'animation', 'animated', 'Animatedvideos', 'QuarantineLifeCalm', 'endlockdown']"
RT @Ayanda_Melansi: Bab Ndundankulu @sziks Bab Mayor @eThekwiniM sesivumelekile yini ukubhukuda eThekwinki? Ngisho ngoba ngibona oKaren no…,2410,8,MzoloPearl,[]
"RT @NorthernCollege: Need to take back control of your future?  Why not dip your toe in to learning on one of our online Micro Courses, it…",320,6,BallNidge,[]
"RT @ChristiGabbitas: @HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, y…",2609,7,ChildrensLFests,[]
Taught this guy a lesson in how to play @ctrattackgame last night. Seemed fair as was his first game. 2 - 1 win for me and a lot of fun and laughter. You should buy this game #boardgames #lockdown #awesome https://t.co/TAy9TyJFbc,92,0,obafemireene,"['boardgames', 'lockdown', 'awesome']"
RT @Sasfin: “Market in a minute” 08th July- with @AndrewPadoa Portfolio Manager @Sasfin #JSE #Gold #Lockdown #Marketwatch on #SoundCloud ht…,59,0,avitha_sukhraj,"['JSE', 'Gold', 'Lockdown', 'Marketwatch', 'SoundCloud']"
"RT @LockdownNo: Matt Hancock wants an exemption card so people can be ""allowed"" to travel without a face covering.  So, if you forget your…",282,16,ickleflutterby2,[]
I could look at this picture for hours. Luscious lashes on the kindest and most beautiful eyes. #polo #polopony #poloevents #lovepolo #horsesofinstagram #teambuilding #eventplanner #lockdown #covid19… https://t.co/JcKKwYbQFq,303,0,scevents,"['polo', 'polopony', 'poloevents', 'lovepolo', 'horsesofinstagram', 'teambuilding', 'eventplanner', 'lockdown', 'covid19']"
@HDFCBank_Cares You are sending hdfc credit card agents to collect minimum due during this #Lockdown. I've given complaint rbi to already about negative bal. But still you are sending agents to home? In bengaluru seriously. @BBMPCOMM these people are main reason for #coronavirus spread.,4,0,mechanyxz,"['Lockdown', 'coronavirus']"
RT @RT_com: ‘What #COVID19 has done is lift the masks that have been hiding exploitation and inequality in our system – and nothing has bee…,169,26,VideoKlldRadio,['COVID19']
BREAKTIME!!! DEMONS EYES REVEALED https://t.co/IVlG8X5Z1H via @YouTube   #ModernWarfare #CallofDuty #streamer #lockdown #clutch #PS4 #YouTube #Nairobi #Kenya #justgames,22,0,tiff_kicks,"['ModernWarfare', 'CallofDuty', 'streamer', 'lockdown', 'clutch', 'PS4', 'YouTube', 'Nairobi', 'Kenya', 'justgames']"
"RT @IanCameron23: This afternoon @afriforum and @Saai_org will be presenting an analysis on #FarmMurders and #FarmAttacks in 2020, includin…",142,94,lewker1,"['FarmMurders', 'FarmAttacks']"
RT @InnonationPak: ‘More sectors are turning to #automation in a big way’  #Firms are using #robotic process #automation to monitor employe…,240,1,rizwanbuttar,"['automation', 'Firms', 'robotic', 'automation']"
RT @sulaAlice: @deasy_diane @BorisJohnson as PM he's 100% responsible for #coronavirus deaths - not his fault any came here but from #Chelt…,52,1,KamillaG12,['coronavirus']
Fast forward 4 years and we’ve started back on site at  @GrampianHA ‘s #affordablehousing  development at Forresterhill site in Aberdeen’s west end after #lockdown is lifted - #homesforheroes  in the NHS - although I’m no longer involved in the developmen…https://t.co/qwKJy8IJFd,431,0,CStir,"['affordablehousing', 'lockdown', 'homesforheroes']"
RT @DDNewslive: PM @narendramodi to interact with representatives from #Varanasi-based NGOs tomorrow; efforts of these organizations toward…,9,12,MayankS78085454,['Varanasi']
"RT @SMTrust: 'Chronicle ia' is a new #film by @jademontserrat and @WebbEllisArt, exploring the impact of #lockdown and chronicling the proc…",431,6,astrangerlove,"['film', 'lockdown']"
This is happening today at noon! Head over to https://t.co/lPx3i0pjY7 to see our first #musicvideo launch @pinksingers #lockdown #Coldplay #love #athometogether https://t.co/CSUfgkLh4j,720,0,_annie_ring,"['musicvideo', 'lockdown', 'Coldplay', 'love', 'athometogether']"
"RT @RT_com: Thousands of protesters gathered outside the #Serbian parliament in #Belgrade, opposing the announcement of a new #COVID19 #loc…",61,141,HassanY89,"['Serbian', 'Belgrade', 'COVID19']"
"RT @Kathrin73560685: Es scheint mir irgendwie so, als würde man jetzt einfach überall ein bisschen weniger #testen um weitere #lockdown Maß…",964,12,dorn_v,"['testen', 'lockdown']"
RT @GoingPostalBlog: From Guinea Pigs to CCAST by Blown Periphery - https://t.co/9VIwE2RfCD  #20thCentury #Health #History #Science #Britis…,3581,5,Mwengway72,"['20thCentury', 'Health', 'History', 'Science']"
RT @PBNS_India: PM @narendramodi to interact with representatives from Varanasi based NGOs tomorrow. PM to discuss and showcase the efforts…,79,4,Mishrabhishe,[]
RT @Sport4LifeUKTom: Thank you to the @MayorWestMids @andy4wm for recognising @Sport4LifeUK's work in the region and its virtual support fo…,3088,5,PilotlightUK,[]
"@HarperNorthUK Reader, writer, founder &amp; volunteer of @ChildrensLFests currently running an initiative for children, young people and teachers to write about their life in #lockdown with our #LockdownLife initiative. Here is our patron @4JennyAgutter with her invitation: https://t.co/weyX1iMtSf https://t.co/0kVeSk6iZV",6422,7,ChristiGabbitas,"['lockdown', 'LockdownLife']"
"RT @LucyKnows1: @RepAndyBiggsAZ Congressman Biggs, It feels like the #Lockdown was just a forerunner for taking all freedom away from WETHE…",56425,73,barmore27,['Lockdown']
RT @RedbridgeLibs: Keen to know what activities we're offering as #lockdown eases? Check What’s On #Redbridge https://t.co/Kv0NTel7Ff &amp; #Do…,15707,1,SueMoorcroft,"['lockdown', 'Redbridge']"
"RT @Bishop64: Business owner on QLD Sunshine Coast today, heard someone having a problem in laundromat next door, went into help. This pers…",48,19,juanycfhall,[]
https://t.co/0mvNbM6NPO  S03E04 - Boris Johnson Parody Video - Boris On Coronavirus - FULL VIDEO  #Animals #Comedy #CoronavirusLockdown #Film #Fun #Funnyvideo #Indie #Lockdown #Parody #Quarantine #ShortFilm #Virus #WebSeries,26,0,HamishScotBear,"['Animals', 'Comedy', 'CoronavirusLockdown', 'Film', 'Fun', 'Funnyvideo', 'Indie', 'Lockdown', 'Parody', 'Quarantine', 'ShortFilm', 'Virus', 'WebSeries']"
"RT @MartinEhn1: Wenn Chefs ihre Mitarbeiter weiter dafür fertig machen, dass sie nicht mehr die gleiche Leistung bringen wie vor dem #lockd…",127,2,Gisi19788653,[]
"The shit I’ve copped today from interstate. I couldn’t give a fucken rats arse if Melbourne is COVID-infested, it still shits on every other city in Australia #EAD #lockdown",233,0,Big_T_2,"['EAD', 'lockdown']"
Keen to know what activities we're offering as #lockdown eases? Check What’s On #Redbridge https://t.co/Kv0NTel7Ff &amp; #DoMoreAtHome  https://t.co/nlVVBVTcBK. For updates on services &amp; plans for #libraries reopening see: https://t.co/MqrpUtobjD. #LibrariesFromHome #WednesdayWisdom https://t.co/OxZ41eYUxo,4206,1,RedbridgeLibs,"['lockdown', 'Redbridge', 'DoMoreAtHome', 'libraries', 'LibrariesFromHome', 'WednesdayWisdom']"
RT @FunnybonesM: #funny_bones_memes #meme #funny_meme #bones #carry #memes #insta  #chutiya #corona #covid19 #india #twitter #india # #indi…,220,1,DivinityRT,"['funny_bones_memes', 'meme', 'funny_meme', 'bones', 'carry', 'memes', 'insta', 'chutiya', 'corona', 'covid19', 'india', 'twitter', 'india']"
